x,y,Y,X,Z,L,a,b,C,h
0.569234405896,0.430121168209,1,1.32342801975,0.001498242689,8.99144240437,6.97214496238,15.4368690608,16.9383509167,65.6934293086
0.580919007057,0.418477109923,1,1.3881739127,0.001443049108,8.99144240437,8.81283081603,15.4392863486,17.777444978,60.2820342489
0.592165666118,0.407248698456,1,1.45406398686,0.001438028969,8.99144240437,10.6281868815,15.4395062133,18.7439779262,55.4574055213
0.115962290659,0.0788533101084,1,1.47060777156,10.2111680299,8.99144240437,11.0753420265,-88.8587515381,89.5463060428,277.104698195
0.602850249512,0.39658193886,1,1.52011524086,0.001431763709,8.99144240437,12.3937430032,15.43978061,19.798780036,51.2454659274
0.612903182495,0.386561174712,1,1.58552700734,0.001385661129,8.99144240437,14.0924930739,15.4417997434,20.9056820112,47.6158018345
0.622398303883,0.377107766081,1,1.65045209848,0.001309784843,8.99144240437,15.7330073672,15.4451228621,22.0472071029,44.4709721762
0.119384196116,0.0722400688806,1,1.65260357536,11.1901296265,8.99144240437,15.7866279666,-92.947420298,94.2785265191,279.639397739
0.631454221414,0.368092202934,1,1.71547839476,0.001232233794,8.99144240437,17.3335029763,15.4485193296,23.2186794393,41.7090860653
0.640067491668,0.359517196282,1,1.78035292411,0.001155193838,8.99144240437,18.8904499394,15.451893413,24.4051246454,39.282267328
0.122477807229,0.0665629633598,1,1.84002936539,12.1833402312,8.99144240437,20.2895883942,-96.8586422954,98.9609215019,281.831036745
0.648126594034,0.351503508878,1,1.84386948541,0.001052328295,8.99144240437,20.3785792323,15.4563985676,25.5770746609,37.1789717864
0.655568837733,0.344118689704,1,1.90506606397,0.000908037174,8.99144240437,21.7803665776,15.4627180192,26.7110467185,35.3724042279
0.662433490287,0.337313042615,1,1.96385376964,0.000751429877,8.99144240437,23.0989799358,15.4695768767,27.8005518438,33.810545656
0.668777663148,0.331012148278,1,2.02040217142,0.000634987492,8.99144240437,24.3427609637,15.4746766501,28.8450277996,32.4440926757
0.125282083178,0.0616557720592,1,2.03196033387,13.1871212963,8.99144240437,24.594117085,-100.60107485,103.563733306,283.73774257
0.67462349067,0.325189766612,1,2.0745532607,0.000574257671,8.99144240437,25.5122442491,15.477336406,29.8399488748,31.2436416703
0.67998340782,0.319842147776,1,2.12599687861,0.000545407805,8.99144240437,26.6045519495,15.4785999303,30.7796887612,30.1909598845
